id_comentario	clase_comentario
comment_id_81642	Excelente
comment_id_111773	Malo
comment_id_74548	Malo
comment_id_185028	Muy buena
comment_id_29017	Muy buena
comment_id_145094	Muy buena
comment_id_282028	Muy buena
comment_id_107421	Muy buena
comment_id_165250	Muy buena
comment_id_324168	Excelente
comment_id_37545	Muy buena
comment_id_271708	Excelente
comment_id_69098	Excelente
comment_id_31626	Muy buena
comment_id_47253	Malo
comment_id_75769	Excelente
comment_id_190136	Muy buena
comment_id_180618	Malo
comment_id_75764	Excelente
comment_id_75767	Excelente
comment_id_158516	Muy buena
comment_id_260428	Buena
comment_id_90870	Buena
comment_id_325836	Buena
comment_id_86097	Buena
comment_id_211336	Malo
comment_id_167702	Malo
comment_id_214048	Excelente
comment_id_283734	Excelente
comment_id_192866	Excelente
comment_id_192864	Excelente
comment_id_289856	Excelente
comment_id_55109	Buena
comment_id_104193	Buena
comment_id_285882	Malo
comment_id_87941	Malo
comment_id_58357	Malo
comment_id_103749	Excelente
comment_id_92188	Muy buena
comment_id_108296	Excelente
comment_id_156168	Muy buena
comment_id_240156	Malo
comment_id_290238	Muy buena
comment_id_279282	Buena
comment_id_348140	Buena
comment_id_52685	Buena
comment_id_127888	Muy buena
comment_id_27175	Excelente
comment_id_91870	Excelente
comment_id_172262	Muy buena
comment_id_329458	Buena
comment_id_220850	Muy buena
comment_id_28658	Excelente
comment_id_29236	Excelente
comment_id_259180	Muy buena
comment_id_349430	Excelente
comment_id_171140	Malo
comment_id_109472	Buena
comment_id_296632	Muy buena
comment_id_111091	Muy buena
comment_id_193444	Buena
comment_id_124484	Muy buena
comment_id_38489	Muy buena
comment_id_17343	Muy buena
comment_id_228718	Excelente
comment_id_371144	Muy buena
comment_id_204132	Muy buena
comment_id_33912	Excelente
comment_id_201450	Malo
comment_id_308204	Muy buena
comment_id_204138	Buena
comment_id_76030	Muy buena
comment_id_224380	Buena
comment_id_81472	Buena
comment_id_240522	Malo
comment_id_103805	Excelente
comment_id_146310	Muy buena
comment_id_206862	Excelente
comment_id_294804	Excelente
comment_id_273706	Excelente
comment_id_221232	Buena
comment_id_199408	Buena
comment_id_33760	Excelente
comment_id_84498	Excelente
comment_id_324060	Muy buena
comment_id_308620	Excelente
comment_id_262034	Muy buena
comment_id_366708	Buena
comment_id_38731	Excelente
comment_id_109557	Excelente
comment_id_63493	Muy buena
comment_id_47017	Buena
comment_id_220724	Excelente
comment_id_85547	Excelente
comment_id_132666	Muy buena
comment_id_139842	Muy buena
comment_id_25825	Muy buena
comment_id_82269	Excelente
comment_id_137978	Excelente
comment_id_145952	Excelente
comment_id_48908	Malo
comment_id_189064	Malo
comment_id_76449	Muy buena
comment_id_76441	Muy buena
comment_id_48906	Malo
comment_id_303168	Buena
comment_id_46768	Excelente
comment_id_27797	Muy buena
comment_id_42880	Muy buena
comment_id_261212	Muy buena
comment_id_32476	Muy buena
comment_id_346224	Excelente
comment_id_136590	Excelente
comment_id_344412	Excelente
comment_id_207444	Malo
comment_id_110021	Muy buena
comment_id_16614	Excelente
comment_id_281258	Buena
comment_id_168396	Excelente
comment_id_309552	Excelente
comment_id_106873	Muy buena
comment_id_9142	Excelente
comment_id_26224	Excelente
comment_id_59757	Malo
comment_id_247832	Excelente
comment_id_130532	Buena
comment_id_252316	Malo
comment_id_72556	Muy buena
comment_id_111880	Buena
comment_id_161148	Excelente
comment_id_9745	Excelente
comment_id_117258	Muy buena
comment_id_42084	Malo
comment_id_12691	Excelente
comment_id_342154	Excelente
comment_id_84633	Buena
comment_id_296128	Muy buena
comment_id_4090	Muy buena
comment_id_4666	Excelente
comment_id_239070	Muy buena
comment_id_38868	Muy buena
comment_id_84149	Muy buena
comment_id_296126	Muy buena
comment_id_29650	Muy buena
comment_id_184968	Buena
comment_id_29653	Excelente
comment_id_53229	Muy buena
comment_id_147376	Muy buena
comment_id_69291	Malo
comment_id_183646	Excelente
comment_id_310474	Excelente
comment_id_106293	Malo
comment_id_309124	Muy buena
comment_id_69124	Muy buena
comment_id_34136	Excelente
comment_id_88491	Excelente
comment_id_274168	Muy buena
comment_id_260164	Excelente
comment_id_175868	Excelente
comment_id_92175	Buena
comment_id_246524	Excelente
comment_id_98155	Buena
comment_id_92170	Buena
comment_id_297652	Excelente
comment_id_73780	Muy buena
comment_id_187702	Excelente
comment_id_293574	Buena
comment_id_24794	Excelente
comment_id_35769	Excelente
comment_id_48066	Excelente
comment_id_21792	Excelente
comment_id_110841	Buena
comment_id_225800	Excelente
comment_id_234210	Buena
comment_id_138394	Buena
comment_id_91375	Excelente
comment_id_99792	Muy buena
comment_id_128306	Excelente
comment_id_243382	Excelente
comment_id_243366	Muy buena
comment_id_81932	Muy buena
comment_id_29225	Muy buena
comment_id_260308	Excelente
comment_id_320190	Malo
comment_id_119344	Excelente
comment_id_119342	Excelente
comment_id_8323	Excelente
comment_id_287222	Malo
comment_id_270936	Buena
comment_id_275412	Excelente
comment_id_57146	Excelente
comment_id_326938	Excelente
comment_id_185568	Excelente
comment_id_32086	Excelente
comment_id_90767	Buena
comment_id_21246	Excelente
comment_id_235188	Excelente
comment_id_11932	Muy buena
comment_id_137088	Excelente
comment_id_371152	Buena
comment_id_253374	Muy buena
comment_id_246498	Excelente
comment_id_340422	Muy buena
comment_id_41165	Muy buena
comment_id_35260	Excelente
comment_id_60063	Muy buena
comment_id_371484	Buena
comment_id_130084	Buena
comment_id_371488	Excelente
comment_id_320990	Muy buena
comment_id_320994	Excelente
comment_id_287048	Malo
comment_id_211778	Buena
comment_id_287042	Malo
comment_id_140950	Excelente
comment_id_83099	Excelente
comment_id_199796	Excelente
comment_id_67492	Buena
comment_id_71785	Excelente
comment_id_61864	Buena
comment_id_46359	Muy buena
comment_id_346708	Muy buena
comment_id_71252	Muy buena
comment_id_15993	Excelente
comment_id_345800	Malo
comment_id_82466	Muy buena
comment_id_97421	Excelente
comment_id_111965	Excelente
comment_id_95052	Muy buena
comment_id_258916	Muy buena
comment_id_316186	Muy buena
comment_id_198334	Malo
comment_id_145136	Excelente
comment_id_23793	Excelente
comment_id_145418	Excelente
comment_id_66724	Muy buena
comment_id_249050	Excelente
comment_id_66720	Excelente
comment_id_182932	Muy buena
comment_id_303772	Excelente
comment_id_351264	Excelente
comment_id_102971	Muy buena
comment_id_45509	Excelente
comment_id_30239	Excelente
comment_id_11451	Excelente
comment_id_314962	Muy buena
comment_id_362966	Excelente
comment_id_58506	Excelente
comment_id_58507	Malo
comment_id_71431	Muy buena
comment_id_71430	Buena
comment_id_333458	Excelente
comment_id_141332	Malo
comment_id_68244	Muy buena
comment_id_68247	Buena
comment_id_36762	Excelente
comment_id_133098	Buena
comment_id_82094	Buena
comment_id_108600	Muy buena
comment_id_23247	Muy buena
comment_id_189846	Buena
comment_id_81289	Muy buena
comment_id_276726	Muy buena
comment_id_316980	Excelente
comment_id_23534	Excelente
comment_id_4650	Excelente
comment_id_23538	Muy buena
comment_id_4657	Muy buena
comment_id_4654	Excelente
comment_id_238800	Buena
comment_id_257446	Excelente
comment_id_86390	Muy buena
comment_id_66733	Excelente
comment_id_49625	Muy buena
comment_id_6249	Excelente
comment_id_94799	Excelente
comment_id_289994	Muy buena
comment_id_151360	Excelente
comment_id_188706	Excelente
comment_id_67239	Muy buena
comment_id_307098	Excelente
comment_id_95225	Excelente
comment_id_315180	Malo
comment_id_244266	Muy buena
comment_id_338908	Excelente
comment_id_234344	Muy buena
comment_id_333028	Muy buena
comment_id_203896	Excelente
comment_id_337736	Buena
comment_id_108463	Muy buena
comment_id_86178	Muy buena
comment_id_177522	Excelente
comment_id_126362	Excelente
comment_id_237924	Excelente
comment_id_175970	Excelente
comment_id_255338	Buena
comment_id_192478	Muy buena
comment_id_225242	Muy buena
comment_id_353744	Muy buena
comment_id_225244	Muy buena
comment_id_237928	Excelente
comment_id_362348	Buena
comment_id_315764	Excelente
comment_id_277454	Excelente
comment_id_30212	Muy buena
comment_id_198294	Muy buena
comment_id_22118	Excelente
comment_id_228030	Excelente
comment_id_36182	Muy buena
comment_id_36183	Muy buena
comment_id_247514	Muy buena
comment_id_85153	Muy buena
comment_id_152716	Muy buena
comment_id_204652	Excelente
comment_id_248096	Muy buena
comment_id_150362	Buena
comment_id_40535	Muy buena
comment_id_266018	Excelente
comment_id_44893	Muy buena
comment_id_27096	Excelente
comment_id_101115	Muy buena
comment_id_52897	Muy buena
comment_id_214702	Malo
comment_id_372054	Excelente
comment_id_84825	Buena
comment_id_301752	Excelente
comment_id_109737	Muy buena
comment_id_336170	Excelente
comment_id_18755	Excelente
comment_id_18754	Excelente
comment_id_23077	Buena
comment_id_43540	Buena
comment_id_29799	Excelente
comment_id_69354	Muy buena
comment_id_340960	Muy buena
comment_id_302882	Buena
comment_id_179538	Excelente
comment_id_252818	Excelente
comment_id_341774	Buena
comment_id_342706	Excelente
comment_id_52094	Muy buena
comment_id_265146	Excelente
comment_id_10107	Muy buena
comment_id_65102	Muy buena
comment_id_170328	Buena
comment_id_131830	Excelente
comment_id_357044	Muy buena
comment_id_131836	Buena
comment_id_78512	Excelente
comment_id_7536	Excelente
comment_id_280446	Buena
comment_id_317464	Muy buena
comment_id_239192	Excelente
comment_id_178116	Excelente
comment_id_340638	Muy buena
comment_id_253140	Malo
comment_id_207306	Muy buena
comment_id_47593	Muy buena
comment_id_86237	Buena
comment_id_339554	Excelente
comment_id_265096	Excelente
comment_id_88822	Muy buena
comment_id_61129	Muy buena
comment_id_88391	Muy buena
comment_id_34723	Excelente
comment_id_61126	Malo
comment_id_280322	Buena
comment_id_206650	Muy buena
comment_id_87429	Muy buena
comment_id_89666	Muy buena
comment_id_345282	Buena
comment_id_89663	Excelente
comment_id_68408	Muy buena
comment_id_194488	Excelente
comment_id_317606	Malo
comment_id_10574	Excelente
comment_id_15057	Buena
comment_id_61951	Muy buena
comment_id_152056	Muy buena
comment_id_10573	Excelente
comment_id_367916	Excelente
comment_id_246024	Excelente
comment_id_306114	Buena
comment_id_301320	Muy buena
comment_id_94872	Muy buena
comment_id_59925	Muy buena
comment_id_168180	Muy buena
comment_id_214512	Excelente
comment_id_364932	Excelente
comment_id_168188	Muy buena
comment_id_61383	Buena
comment_id_310776	Malo
comment_id_269400	Malo
comment_id_369518	Muy buena
comment_id_25020	Excelente
comment_id_73662	Excelente
comment_id_105833	Excelente
comment_id_259986	Buena
comment_id_224524	Excelente
comment_id_13904	Buena
comment_id_152278	Muy buena
comment_id_306474	Excelente
comment_id_334104	Excelente
comment_id_284924	Excelente
comment_id_57219	Buena
comment_id_40819	Excelente
comment_id_40369	Excelente
comment_id_157640	Muy buena
comment_id_56952	Muy buena
comment_id_368202	Muy buena
comment_id_282610	Muy buena
comment_id_280914	Excelente
comment_id_40814	Muy buena
comment_id_91688	Excelente
comment_id_91689	Muy buena
comment_id_165274	Buena
comment_id_81829	Muy buena
comment_id_151824	Malo
comment_id_203686	Muy buena
comment_id_301688	Muy buena
comment_id_88530	Excelente
comment_id_356792	Excelente
comment_id_88533	Excelente
comment_id_180264	Excelente
comment_id_88539	Excelente
comment_id_29464	Muy buena
comment_id_92091	Buena
comment_id_121242	Buena
comment_id_186738	Buena
comment_id_205356	Muy buena
comment_id_302368	Excelente
comment_id_49432	Muy buena
comment_id_302366	Muy buena
comment_id_39810	Excelente
comment_id_67000	Muy buena
comment_id_186736	Excelente
comment_id_133266	Excelente
comment_id_157984	Excelente
comment_id_217888	Buena
comment_id_232166	Malo
comment_id_202886	Muy buena
comment_id_321470	Muy buena
comment_id_87946	Muy buena
comment_id_217668	Excelente
comment_id_35182	Muy buena
comment_id_99160	Malo
comment_id_50330	Buena
comment_id_128170	Excelente
comment_id_127734	Muy buena
comment_id_24774	Excelente
comment_id_70644	Muy buena
comment_id_24777	Muy buena
comment_id_96432	Buena
comment_id_190336	Muy buena
comment_id_213600	Buena
comment_id_361182	Excelente
comment_id_16505	Excelente
comment_id_20458	Excelente
comment_id_214280	Muy buena
comment_id_20451	Buena
comment_id_158538	Muy buena
comment_id_362576	Muy buena
comment_id_74525	Muy buena
comment_id_57257	Buena
comment_id_94491	Malo
comment_id_74520	Muy buena
comment_id_371746	Excelente
comment_id_100319	Buena
comment_id_24512	Muy buena
comment_id_213944	Buena
comment_id_31354	Muy buena
comment_id_31355	Muy buena
comment_id_31356	Muy buena
comment_id_345440	Muy buena
comment_id_280514	Excelente
comment_id_211012	Muy buena
comment_id_283754	Muy buena
comment_id_123662	Excelente
comment_id_372200	Excelente
comment_id_167720	Excelente
comment_id_49297	Buena
comment_id_45265	Muy buena
comment_id_277608	Buena
comment_id_59804	Muy buena
comment_id_289834	Buena
comment_id_30913	Muy buena
comment_id_25726	Excelente
comment_id_30916	Excelente
comment_id_346930	Excelente
comment_id_337038	Muy buena
comment_id_97747	Excelente
comment_id_193682	Malo
comment_id_103725	Excelente
comment_id_103722	Malo
comment_id_80274	Muy buena
comment_id_287314	Buena
comment_id_240170	Muy buena
comment_id_132026	Muy buena
comment_id_303090	Muy buena
comment_id_66062	Muy buena
comment_id_250436	Excelente
comment_id_14865	Muy buena
comment_id_250434	Excelente
comment_id_83331	Malo
comment_id_332506	Excelente
comment_id_242822	Malo
comment_id_172202	Excelente
comment_id_208484	Malo
comment_id_205726	Buena
comment_id_259166	Muy buena
comment_id_5078	Excelente
comment_id_336612	Excelente
comment_id_47445	Excelente
comment_id_312236	Excelente
comment_id_22326	Excelente
comment_id_36373	Buena
comment_id_36371	Buena
comment_id_33934	Excelente
comment_id_33935	Muy buena
comment_id_17362	Excelente
comment_id_271850	Malo
comment_id_204480	Excelente
comment_id_197374	Buena
comment_id_85709	Muy buena
comment_id_198816	Muy buena
comment_id_139860	Muy buena
comment_id_145934	Muy buena
comment_id_359878	Excelente
comment_id_52408	Buena
comment_id_266462	Excelente
comment_id_25808	Muy buena
comment_id_135732	Muy buena
comment_id_359874	Excelente
comment_id_294352	Excelente
comment_id_273722	Muy buena
comment_id_27174	Buena
comment_id_131132	Excelente
comment_id_32186	Excelente
comment_id_208156	Muy buena
comment_id_32181	Malo
comment_id_221218	Excelente
comment_id_136828	Excelente
comment_id_18106	Muy buena
comment_id_36517	Muy buena
comment_id_262016	Excelente
comment_id_159720	Muy buena
comment_id_335108	Buena
comment_id_220298	Excelente
comment_id_264142	Excelente
comment_id_322738	Excelente
comment_id_304210	Excelente
comment_id_82281	Muy buena
comment_id_137990	Muy buena
comment_id_11090	Excelente
comment_id_295996	Buena
comment_id_295994	Excelente
comment_id_266204	Muy buena
comment_id_252156	Buena
comment_id_48962	Excelente
comment_id_157344	Excelente
comment_id_14281	Excelente
comment_id_157610	Excelente
comment_id_261894	Muy buena
comment_id_367584	Excelente
comment_id_157618	Excelente
comment_id_314396	Malo
comment_id_120294	Muy buena
comment_id_333278	Muy buena
comment_id_4302	Muy buena
comment_id_4303	Buena
comment_id_300722	Excelente
comment_id_4308	Excelente
comment_id_13485	Excelente
comment_id_200306	Excelente
comment_id_168378	Excelente
comment_id_47290	Excelente
comment_id_114055	Muy buena
comment_id_59009	Muy buena
comment_id_307498	Muy buena
comment_id_168374	Buena
comment_id_356820	Excelente
comment_id_147420	Muy buena
comment_id_140430	Muy buena
comment_id_147356	Excelente
comment_id_53756	Excelente
comment_id_140434	Excelente
comment_id_163988	Buena
comment_id_15355	Excelente
comment_id_130510	Excelente
comment_id_79346	Muy buena
comment_id_101498	Malo
comment_id_174320	Muy buena
comment_id_17710	Excelente
comment_id_19413	Excelente
comment_id_14132	Buena
comment_id_199686	Muy buena
comment_id_37131	Buena
comment_id_38803	Muy buena
comment_id_46747	Muy buena
comment_id_168108	Muy buena
comment_id_84615	Buena
comment_id_290460	Excelente
comment_id_339968	Excelente
comment_id_29673	Muy buena
comment_id_323066	Muy buena
comment_id_183664	Muy buena
comment_id_353024	Muy buena
comment_id_366982	Buena
comment_id_363932	Excelente
comment_id_279932	Malo
comment_id_281984	Malo
comment_id_173498	Excelente
comment_id_80628	Malo
comment_id_203766	Muy buena
comment_id_61715	Excelente
comment_id_41770	Excelente
comment_id_34446	Excelente
comment_id_61713	Buena
comment_id_300158	Excelente
comment_id_98176	Excelente
comment_id_367634	Excelente
comment_id_46524	Excelente
comment_id_113205	Excelente
comment_id_261092	Excelente
comment_id_113209	Muy buena
comment_id_372584	Excelente
comment_id_223018	Excelente
comment_id_125152	Excelente
comment_id_78167	Muy buena
